연번,쉘터 ID,정류소ID,법정동명,도로명 주소,지번 주소,온열체어 유무,에어커튼 유무,조명등 유무,공공와이파이 유무,비상벨 유무
654,20220654,357001453,북안면,,경상북도 영천시 북안면 자포리 450,N,N,N,N,N
655,20220655,357001454,북안면,경상북도 영천시 북안면 돌할매로 213,경상북도 영천시 북안면 자포리 326-1,N,N,Y,N,N
656,20220656,357001455,북안면,경상북도 영천시 북안면 돌할매로 155,경상북도 영천시 북안면 내포리 278-2,N,N,N,N,N
657,20220657,357001456,북안면,,경상북도 영천시 북안면 내포리 71,N,N,N,N,N
658,20220658,357001459,북안면,,경상북도 영천시 북안면 반계리 301-3,N,N,N,N,N
659,20220659,357001460,북안면,경상북도 영천시 북안면 돌할매로 41,,N,N,N,N,N
660,20220660,357001461,북안면,,경상북도 영천시 북안면 반정리 154-8,N,N,N,N,N
661,20220661,357001462,북안면,경상북도 영천시 북안면 대경로 2473,,N,N,Y,N,N
662,20220662,357001463,북안면,경상북도 영천시 북안면 반정1길 5-1,,N,N,Y,N,N
663,20220663,357001465,북안면,경상북도 영천시 북안면 대경로 2311,경상북도 영천시 북안면 송포리 776,N,N,Y,N,N
664,20220664,357001466,북안면,경상북도 영천시 북안면 대경로 2166-45,경상북도 영천시 북안면 송포리 927,N,N,N,N,N
665,20220665,357001471,작산동,경상북도 영천시 작산동 한방로 145,경상북도 영천시 작산동 305-5,N,N,N,N,N
666,20220666,357001472,작산동,경상북도 영천시 작산동 한방로 83,,N,N,Y,N,N
667,20220667,357001473,도동,경상북도 영천시 한방로 45,,N,N,Y,N,N
668,20220668,357001474,도동,경상북도 영천시 한방로 7,경상북도 영천시 도동 264-17,N,N,Y,N,N
669,20220669,357000093,도동,경상북도 영천시 천문로 112,경상북도 영천시 도동 795-5,Y,Y,Y,Y,N
670,20220670,357000094,금노동,경상북도 영천시 천문로 162,경상북도 영천시 금노동 684-3,N,N,N,N,N
671,20220671,357001361,북안면,경상북도 영천시 북안면 운북로 2095,경상북도 영천시 북안면 임포리 573-1,N,N,N,N,N
672,20220672,357001362,북안면,경상북도 영천시 북안면 운북로 2065,경상북도 영천시 북안면 임포리 573-17,N,N,N,N,N
673,20220673,357001363,북안면,,경상북도 영천시 북안면 임포리 573-10,N,N,N,N,N
674,20220674,357001364,북안면,경상북도 영천시 북안면 운북로 1997,경상북도 영천시 북안면 고지리 573-1,Y,N,Y,N,N
675,20220675,357001365,북안면,경상북도 영천시 북안면 운북로 1951,,N,N,N,N,N
676,20220676,357001366,북안면,,경상북도 영천시 북안면 고지리 473-2,N,N,N,N,N
677,20220677,357001420,북안면,경상북도 영천시 북안면 내서로 56,경상북도 영천시 북안면 고지리 908,N,N,N,N,N
678,20220678,357001421,북안면,경상북도 영천시 북안면 내서로 96,,N,N,N,N,N
679,20220679,357001422,북안면,,경상북도 영천시 북안면 고지리 30-3,N,N,N,N,N
680,20220680,357001433,북안면,,경상북도 영천시 북안면 고지리 30-1,N,N,N,N,N
681,20220681,357001434,북안면,,경상북도 영천시 북안면 고지리 165-1,N,N,N,N,N
682,20220682,357001435,북안면,경상북도 영천시 북안면 내서로 53,경상북도 영천시 북안면 고지리 908,N,N,N,N,N
683,20220683,357001367,북안면,경상북도 영천시 북안면 운북로 1881,경상북도 영천시 북안면 고지리 395-7,N,N,N,N,N
684,20220684,357001368,북안면,경상북도 영천시 북안면 운북로 1849,경상북도 영천시 북안면 고지리 360-4,N,N,N,N,N
685,20220685,357001369,북안면,경상북도 영천시 북안면 운북로 1805,,N,N,N,N,N
686,20220686,357001412,북안면,,경상북도 영천시 북안면 도천리 474-2,N,N,N,N,N
687,20220687,357001411,북안면,,경상북도 영천시 북안면 도천리 271-17,N,N,N,N,N
688,20220688,357001413,북안면,,경상북도 영천시 북안면 도천리 329,N,N,N,N,N
689,20220689,357001416,북안면,,경상북도 영천시 북안면 도천리 329,N,N,N,N,N
690,20220690,357001414,북안면,,경상북도 영천시 북안면 신리리 50-28,N,N,N,N,N
691,20220691,357001415,북안면,경상북도 영천시 북안면 신령탑골길 93-25,,N,N,N,N,N
692,20220692,357001401,북안면,경상북도 영천시 북안면 효동길 24-1,경상북도 영천시 북안면 효리 677,N,N,N,N,N
693,20220693,357001407,북안면,,경상북도 영천시 북안면 효리 70,N,N,N,N,N
694,20220694,357001402,북안면,경상북도 영천시 북안면 효동길 63,경상북도 영천시 북안면 효리 305,N,N,N,N,N
695,20220695,357001406,북안면,경상북도 영천시 북안면 효동길 61-1,,N,N,N,N,N
696,20220696,357001403,북안면,경상북도 영천시 북안면 효동길 78,경상북도 영천시 북안면 효리 209-1,N,N,N,N,N
697,20220697,357001405,북안면,경상북도 영천시 북안면 효동길 75,경상북도 영천시 북안면 효리 308,N,N,N,N,N
698,20220698,357001404,북안면,,경상북도 영천시 북안면 효리 456-2,N,N,N,N,N
699,20220699,357001410,북안면,,경상북도 영천시 북안면 도천리 639-3,Y,Y,Y,Y,N
700,20220700,357001370,북안면,경상북도 영천시 북안면 운북로 1731,경상북도 영천시 북안면 도천리 639-3,N,N,N,N,N
701,20220701,357001399,북안면,경상북도 영천시 북안면 신효로 44,,N,N,N,N,N
702,20220702,357001409,북안면,경상북도 영천시 북안면 신효로 43,,N,N,N,N,N
703,20220703,357001371,북안면,경상북도 영천시 북안면 운북로 1667,운북로 1667,N,N,N,N,N
704,20220704,357001372,북안면,경상북도 영천시 북안면 운북로 1639,경상북도 영천시 북안면 신대리 439-1,N,N,N,N,N
705,20220705,357001373,북안면,경상북도 영천시 북안면 운북로 1587,경상북도 영천시 북안면 신대리 149-6,N,N,N,N,N
706,20220706,357001374,북안면,경상북도 영천시 북안면 운북로 1529,경상북도 영천시 북안면 명주리 25-2,N,N,N,N,N
707,20220707,357001395,북안면,경상북도 영천시 북안면 운북로 1530,경상북도 영천시 북안면 명주리 25-5,N,N,N,N,N
708,20220708,357001375,북안면,경상북도 영천시 북안면 원달골길 76,경상북도 영천시 북안면 용계리 219,N,N,N,N,N
709,20220709,357001390,북안면,경상북도 영천시 북안면 원당골길 77,경상북도 영천시 북안면 용계리 219,N,N,N,N,N
710,20220710,357001376,북안면,경상북도 영천시 북안면 새불길 55-3,,N,N,N,N,N
711,20220711,357001389,북안면,경상북도 영천시 북안면 새불길 55-71,,N,N,Y,N,N
712,20220712,357001392,북안면,경상북도 영천시 북안면 운북로 1501,경상북도 영천시 북안면 명주리 435-2,N,N,N,N,N
713,20220713,357001388,북안면,경상북도 영천시 북안면 운북로 1467,경상북도 영천시 북안면 명주리 349-5,N,N,N,N,N
714,20220714,357001378,북안면,경상북도 영천시 북안면 운북로 1431,경상북도 영천시 북안면 명주리 190-4,N,N,N,N,N
715,20220715,357001476,북안면,경상북도 영천시 북안면 도유길 90,,N,N,N,N,N
716,20220716,357001475,북안면,경상북도 영천시 북안면 광릉1길 23,경상북도 영천시 북안면 도유리 120-12,N,N,N,N,N
717,20220717,357000621,북안면,,경상북도 영천시 북안면 북리 378,N,N,N,N,N
718,20220718,357000622,북안면,경상북도 영천시 북안면 금창로 1700,경상북도 영천시 북안면 북리 923,N,N,N,N,N
719,20220719,357000623,북안면,,경상북도 영천시 북안면 북리 628-2,N,N,N,N,N
720,20220720,357000624,북안면,경상북도 영천시 북안면 금창로 1737,경상북도 영천시 북안면 북리 628-2,N,N,N,N,N
721,20220721,357000625,북안면,경상북도 영천시 북안면 금창로 1697,경상북도 영천시 북안면 북리 279-1,N,N,N,N,N
722,20220722,357000626,북안면,경상북도 영천시 북안면 금창로 1623,,N,N,N,N,N
723,20220723,357001379,북안면,경상북도 영천시 북안면 운북로 1347,경상북도 영천시 북안면 당리 229-1,N,N,Y,N,N
724,20220724,357001380,북안면,경상북도 영천시 북안면 운북로 1285,,N,N,N,N,N
725,20220725,357001381,북안면,경상북도 영천시 북안면 운북로 1217,경상북도 영천시 북안면 상리 172-3,N,N,N,N,N
726,20220726,357001383,북안면,경상북도 영천시 북안면 운북로 1194,경상북도 영천시 북안면 상리 351-6,N,N,N,N,N
727,20220727,357001384,북안면,경상북도 영천시 북안면 운북로 1218,경상북도 영천시 북안면 상리 849-5,N,N,Y,N,N
728,20220728,357001385,북안면,경상북도 영천시 북안면 운북로 1286,,N,N,N,N,N
729,20220729,357001661,북안면,경상북도 영천시 북안면 당리길 25,경상북도 영천시 북안면 당리 731,N,N,N,N,N
730,20220730,357001660,북안면,경상북도 영천시 북안면 당리 166,경상북도 영천시 북안면 당리 724-1,N,N,N,N,N
731,20220731,357001559,북안면,경상북도 영천시 북안면 당리길 56,경상북도 영천시 북안면 당리 724-1,N,N,N,N,N
732,20220732,357001386,북안면,경상북도 영천시 북안면 당리 216,경상북도 영천시 북안면 당리 216-1,N,N,N,N,N
733,20220733,357001387,북안면,경상북도 영천시 북안면 운북로 1434,경상북도 영천시 북안면 명주리 190-23,N,N,N,N,N
734,20220734,357001393,북안면,,경상북도 영천시 북안면 명주리 350-1,N,N,N,N,N
735,20220735,357001377,북안면,,경상북도 영천시 북안면 명주리 349-1,N,N,N,N,N
736,20220736,357001394,북안면,경상북도 영천시 북안면 운북로 1500,경상북도 영천시 북안면 명주리 450-1,N,N,N,N,N
737,20220737,357001391,북안면,,경상북도 영천시 북안면 명주리 25-5,N,N,N,N,N
738,20220738,357001396,북안면,경상북도 영천시 북안면 운북로 1588,경상북도 영천시 북안면 신대리 149-6,N,N,Y,N,N
739,20220739,357001397,북안면,경상북도 영천시 북안면 운북로 1640,경상북도 영천시 북안면 신대리 235-3,N,N,N,N,N
740,20220740,357001398,북안면,경상북도 영천시 북안면 운북로 1668,경상북도 영천시 북안면 신리리 314-2,N,N,Y,N,N
741,20220741,357001417,북안면,경상북도 영천시 북안면 운북로 1804,,N,N,N,N,N
742,20220742,357001418,북안면,경상북도 영천시 북안면 운북로 1860,경상북도 영천시 북안면 고지리 351-3,N,N,N,N,N
743,20220743,357001419,북안면,경상북도 영천시 북안면 운북로 1882,,N,N,Y,N,N
744,20220744,357001436,북안면,경상북도 영천시 북안면 운북로 1912,,N,N,N,N,N
745,20220745,357001437,북안면,경상북도 영천시 북안면 운북로 1950,경상북도 영천시 북안면 고지리 879,N,N,N,N,N
746,20220746,357001438,북안면,경상북도 영천시 북안면 운묵로 1994,경상북도 영천시 북안면 고지리 879,N,N,N,N,N
747,20220747,357001439,북안면,경상북도 영천시 북안면 운북로 2032-1,경상북도 영천시 북안면 임포리 573-10,Y,N,N,N,N
748,20220748,357001440,북안면,경상북도 영천시 북안면 운북로 2066,경상북도 영천시 북안면 임포리 573-17,N,N,N,N,N
749,20220749,357001441,북안면,경상북도 영천시 북안면 운북로 2096,경상북도 영천시 북안면 반계리 388,N,N,N,N,N
750,20220750,357000102,오수동,경상북도 영천시 최무선로 131,경상북도 영천시 오수동 146-6,N,N,N,N,N
751,20220751,357000103,오수동,경상북도 영천시 최무선로 77,경상북도 영천시 오수동 274-2,Y,Y,Y,Y,N
752,20220752,357001477,오수동,경상북도 영천시 최무선로 69,경상북도 영천시 오수동 산5-2,N,N,N,N,N
753,20220753,357000104,금호읍,경상북도 영천시 금호읍 금호로 507,경상북도 영천시 금호읍 원제리 산58-5,Y,Y,Y,Y,N
754,20220754,357000105,금호읍,경상북도 영천시 금호읍 금호로 421,,N,N,N,N,N
755,20220755,357000106,금호읍,경상북도 영천시 금호읍 금호로 369,경상북도 영천시 금호읍 원제리 4-1,Y,Y,Y,Y,N
756,20220756,357000107,금호읍,경상북도 영천시 금호읍 금호로 201,,Y,N,N,N,N
757,20220757,357000108,금호읍,경상북도 영천시 금호읍 금호로 183,경상북도 영천시 금호읍 냉천리 421-3,Y,Y,Y,Y,N
758,20220758,357000109,금호읍,경상북도 영천시 금호읍 금호로 147,경상북도 영천시 금호읍 냉천리 697-16,Y,Y,Y,Y,N
759,20220759,357001273,금호읍,경상북도 영천시 금호읍 거여로 4,경상북도 영천시 금호읍 냉천리 724-1,N,N,N,N,N
760,20220760,357001274,금호읍,,경상북도 영천시 금호읍 냉천리 679-9,N,N,N,N,N
761,20220761,357001279,금호읍,경상북도 영천시 금호읍 거여로 200,경상북도 영천시 금호읍 신월리 1016-4,N,N,N,N,N
762,20220762,357001270,금호읍,,경상북도 영천시 금호읍 신월리 668-8,N,N,N,N,N
763,20220763,357001275,금호읍,경상북도 영천시 금호읍 죽방길 24,,N,N,N,N,N
764,20220764,357001276,금호읍,경상북도 영천시 금호읍 신월숲길 133-1,경상북도 영천시 금호읍 신월리 690-7,N,N,N,N,N
765,20220765,357001277,금호읍,경상북도 영천시 금호읍 신월숲길 102,경상북도 영천시 금호읍 신월리 526-4,N,N,Y,N,N
766,20220766,357001570,금호읍,경상북도 영천시 금호읍 봉일길 50-4,경상북도 영천시 금호읍 봉죽리 509-4,N,N,N,N,N
767,20220767,357001569,금호읍,경상북도 영천시 금호읍 죽방길 138,경상북도 영천시 금호읍 황정리 801-3,N,N,N,N,N
768,20220768,357001278,금호읍,,경상북도 영천시 금호읍 신월리 690-7,N,N,N,N,N
769,20220769,357001271,금호읍,,경상북도 영천시 금호읍 신월리 1016-1,N,N,N,N,N
770,20220770,357001280,금호읍,경상북도 영천시 금호읍 거여로 286,경상북도 영천시 금호읍 관정리 167-2,N,N,N,N,N
771,20220771,357001281,금호읍,경상북도 영천시 금호읍 거여로 318,,N,N,N,N,N
772,20220772,357001282,금호읍,경상북도 영천시 금호읍 거여로 344,경상북도 영천시 금호읍 황정리 466-2,N,N,N,N,N
773,20220773,357001283,금호읍,,경상북도 영천시 금호읍 황정리 164-2,N,N,N,N,N
774,20220774,357001753,금호읍,,경상북도 영천시 금호읍 황정리 233-3,N,N,N,N,N
775,20220775,357001284,도동,,경상북도 영천시 도동 751-9,N,N,N,N,N
776,20220776,357001265,도동,,경상북도 영천시 도동 739-6,N,N,N,N,N
777,20220777,357001754,금호읍,,경상북도 영천시 금호읍 황정리 산 4-3,N,N,N,N,N
778,20220778,357001266,금호읍,,경상북도 영천시 금호읍 황정리 162-3,N,N,N,N,N
779,20220779,357001267,금호읍,,경상북도 영천시 금호읍 황정리 466-1,N,N,N,N,N
780,20220780,357001268,금호읍,,경상북도 영천시 금호읍 황정리 448-2,N,N,N,N,N
781,20220781,357001269,금호읍,,경상북도 영천시 금호읍 관정리 167-2,N,N,N,N,N
782,20220782,357001272,금호읍,,경상북도 영천시 금호읍 냉천리 679-9,N,N,N,N,N
783,20220783,357001663,금호읍,경상북도 영천시 금호읍 어은길 81,경상북도 영천시 금호읍 냉천리 21-1,N,N,N,N,N
784,20220784,357000731,금호읍,경상북도 영천시 금호읍 어은길 134,경상북도 영천시 금호읍 냉천리 723-94,N,N,N,N,N
785,20220785,357000744,금호읍,경상북도 영천시 금호읍 어은길 131-1,경상북도 영천시 금호읍 냉천리 723-94,N,N,N,N,N
786,20220786,357000732,금호읍,경상북도 영천시 금호읍 어은길 162,경상북도 영천시 금호읍 어은리 483,N,N,N,N,N
787,20220787,357000743,금호읍,경상북도 영천시 금호읍 어은길 165,경상북도 영천시 금호읍 어은리 483,N,N,N,N,N
788,20220788,357000733,금호읍,,경상북도 영천시 금호읍 어은리 87-3,N,N,N,N,N
789,20220789,357000742,금호읍,경상북도 영천시 금호읍 어은길 313,경상북도 영천시 금호읍 어은리 산18-4,N,N,N,N,N
790,20220790,357000734,금호읍,경상북도 영천시 금호읍 대승지길 129,경상북도 영천시 금호읍 호남리 863-1,N,N,N,N,N
